User,LP Balance,is_contract,contract_type,events,withdrawn_eth,withdrawn_crv,eth_to_redeem,crv_to_redeem
0x1347c33AEdE7824115c822D245bDE892467d86Db,963428770297474578366,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x1347c33AEdE7824115c822D245bDE892467d86Db', 'token_amount': 963428770297474578366, 'coin_index': 0, 'coin_amount': 15064265689416535247}), 'event': 'RemoveLiquidityOne', 'logIndex': 137, 'transactionIndex': 57, 'transactionHash': HexBytes('0x77a29f7e99b82405e9abb9a480706272e905794b2e6d11ddd1b161dcf13bd8f9'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x800c8b48a611c955d8fcb5496e9b94cafc0a531abbc52e20928cffff186c1861'), 'blockNumber': 17808390})]",963428770297474578366,0,-9.437997351958413e+20,5.176495941629501e+22
0x7AFDd1bA1145e583FBa788Cc21dA686E736A311C,936162485691684987307,False,,[],0,0,1.907350793229935e+19,5.029994388056833e+22
0x6E4c6f4fF09cfFCD58BC786DF082C62Af7E417fb,872128759125434575290,False,,[],0,0,1.7768875659309183e+19,4.685941629911297e+22
0x506Eb3dc29389cEA11768cCe6a01Fca4996Fa30c,823138956595757710648,True,,[],0,0,1.6770750439133135e+19,4.422719768789378e+22
0x8577B84527ced5d2D9F299DC6027A9e049C17d6c,804262902732179414271,False,,[],0,0,1.6386167026958207e+19,4.321298865416705e+22
0x57C88b032A8F0974eb2c098463cC5A591d63D258,782620643059980889353,False,,[],0,0,1.5945224543319196e+19,4.205015157876773e+22
0x9E406B2c2021966f3983E899643609C45E3bBFFe,781453365353410816209,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x9E406B2c2021966f3983E899643609C45E3bBFFe', 'token_amount': 781453365353410816209, 'coin_index': 0, 'coin_amount': 12238330666069124382}), 'event': 'RemoveLiquidityOne', 'logIndex': 88, 'transactionIndex': 26, 'transactionHash': HexBytes('0xd35336944032822976f132db08d419aa24e7fdc2a2db9b2808cc3376857da15c'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x11e44216dbb1fba2c47af9ee08279088a44083ea079f94320e4ce80714267070'), 'blockNumber': 17808363})]",781453365353410816209,0,-7.655319230924793e+20,4.198743383048056e+22
0xF7FC22Bc08dD5b5eFE87d2A2BFd06dBCcb532201,776893578276948876932,False,,[],0,0,1.5828540509043626e+19,4.1742436794646644e+22
0x1c883820aF4E18178069258Ea61E1Cd0A6b1De41,749563937715836143216,False,,[],0,0,1.527172251644469e+19,4.027401714793927e+22
0x4a761c67DB38e5B1Cff7B1b96155D2BF84d3e83a,748091421083126973758,False,,[],0,0,1.5241721252664429e+19,4.019489893382524e+22
0x52aD8bD27747597c44814220e69Cf2F5c57039E2,746608698419840678944,False,,[],0,0,1.5211512049762333e+19,4.011523235041302e+22
0x922bbC636cbf1D145d7cD1066488F973883F2253,746374233805128212676,False,,[],0,0,1.5206735034279537e+19,4.010263458331354e+22
0xc78b285F7234845A17cefa4fdF359cedaF4a7010,718143512338772285920,False,,[],0,0,1.4631558290869195e+19,3.8585799923552005e+22
0x72baFC1751A21c72C501dFC865065a98FC42d6Ca,712862683236809629083,False,,[],0,0,1.452396592597008e+19,3.830206135088817e+22
0x3630220f243288E3EAC4C5676fC191CFf5756431,708549375024666023560,False,,[],0,0,1.4436085969599058e+19,3.8070307606931935e+22
0x09CF50574504d9dcf127E848A6058e8e0Bb814Aa,706896340897344783510,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x09CF50574504d9dcf127E848A6058e8e0Bb814Aa', 'token_amount': 5254539058317626051126, 'coin_index': 0, 'coin_amount': 81646852386385543072}), 'event': 'RemoveLiquidityOne', 'logIndex': 202, 'transactionIndex': 71, 'transactionHash': HexBytes('0xecee54117516237d547455f864053f42831fdcd19b99d3bf78c47f49d1643d38'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xe677741025187e0615c65bcb5edac436d464f7de63ca27c2e929bd83983b4d39'), 'blockNumber': 17808393})]",5254539058317626051126,0,-5.240136651500976e+21,3.798149020065071e+22
0xb51074Da03c55E79e3526cF6bBf31873443EfC63,663367792007649448276,False,,[],0,0,1.3515549956630983e+19,3.564270435971141e+22
0x4B0aBA5b8501f215C2c13cC7ce4eF857d5a4F67C,646201431135303505922,False,,[],0,0,1.3165800073174067e+19,3.472035700900059e+22
0x7376fFcFa41435178330e00d68EeE9c5fd8068Eb,611663547066551428411,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x7376fFcFa41435178330e00d68EeE9c5fd8068Eb', 'token_amounts': [623873962421806258, 206060233558655204419], 'token_supply': 414009419570340945363357}), 'event': 'RemoveLiquidity', 'logIndex': 208, 'transactionIndex': 80, 'transactionHash': HexBytes('0xa230a7764cf0ccbc52ec7e07c5c021dbc3eb787e4ee6687b5af727301ade916a'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xdb94e5ac62875fc1ecaf4dc95b8e5c4a8a3526d5e815b85eaae80db535106623'), 'blockNumber': 17824713})]",623873962421806258,206060233558655204419,1.1838246337402386e+19,3.265857871691683e+22
0x57f5f45F5376447bCFB8719E1A03388D21C4af55,602536431725906434489,False,,[],0,0,1.227616315081477e+19,3.237423969132689e+22
0x89f40ca416DF2cb2fda79c3F5D9338e87cAB0600,598748370447955776902,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x89f40ca416DF2cb2fda79c3F5D9338e87cAB0600', 'token_amount': 598748370447955776902, 'coin_index': 0, 'coin_amount': 9771422350111228725}), 'event': 'RemoveLiquidityOne', 'logIndex': 68, 'transactionIndex': 39, 'transactionHash': HexBytes('0x14bfdfac167fca184b5e73dda5f77943251316108cd2872c0830606d0d55ff5c'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x6c6764a48792af5dd6f5ccff47d0194399d4409378b84701f04f506225890a69'), 'blockNumber': 17808326})]",598748370447955776902,0,-5.8654938579760146e+20,3.2170707427847762e+22
0x087dd27AC6fd7deaF08f1e136FC8DDf86Ffc68B3,595723530787462836108,False,,[],0,0,1.2137356135924224e+19,3.2008183007679292e+22
0x5B957EE8176B15034B10A516C08523E07b849Dd2,578990285404127572282,False,,[],0,0,1.1796430609180496e+19,3.110910692143806e+22
0x409C6c5Ec5C479673f4c09fb80d0F182Fcff643e,557227976221219404382,False,,[],0,0,1.1353042219697377e+19,2.993981959435287e+22
0x50662ef0f6883c967f92B982E9D2da1402C13ac1,527785124357357809732,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x50662ef0f6883c967f92B982E9D2da1402C13ac1', 'token_amount': 527785124357357809732, 'coin_index': 0, 'coin_amount': 8604734861073760981}), 'event': 'RemoveLiquidityOne', 'logIndex': 271, 'transactionIndex': 88, 'transactionHash': HexBytes('0xa5f551983978fa7b5b71d04e8cbd0c9918986013827c91d5e15c1a3e09542605'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0xc63f94a3594dc5c7554343e68e83cbd67377e95347d15766a95a8d7d3ea7b268'), 'blockNumber': 17808331})]",527785124357357809732,0,-5.1703195499857727e+20,2.835785725440512e+22
0x4219D331d3E26935061F975DA99DBF19405197d5,526893693034892530688,False,,[],0,0,1.07350072099442e+19,2.8309960712748404e+22
0x46bcF9c0f0A59EdA5D2350Abb5d584c07cD61D0B,500000000000000000000,False,,[],0,0,1.0187071274388259e+19,2.6864964495668796e+22
0xBFCd04d67eE00CC8A4dA8F4F2AD51DDE7c22F69b,500000000000000000000,False,,[],0,0,1.0187071274388259e+19,2.6864964495668796e+22
0x2f2A75279a2AC0C6b64087CE1915B1435b1d3ce2,498444530990896821865,False,,[],0,0,1.0155379927066587e+19,2.678138925626146e+22
0x6B606f8cB2DB1707eebDB224AC6F3e10d0b5c788,493365617599513213573,False,,[],0,0,1.0051901421637648e+19,2.650849960038926e+22
0xcd0591b96c2ac86E08E6EeFb03Ab6aAF6dB9F487,488144329818520681535,False,,[],0,0,9.94552216009952e+18,2.6227960178673193e+22
0x54658cA782e1461E08f12a96cf0A5E3Eebd3D689,475587048926513800733,False,,"[AttributeDict({'args': AttributeDict({'provider': '0x54658cA782e1461E08f12a96cf0A5E3Eebd3D689', 'token_amounts': [485081018990322093, 160218111491620849390], 'token_supply': 409350016096195079403860}), 'event': 'RemoveLiquidity', 'logIndex': 302, 'transactionIndex': 105, 'transactionHash': HexBytes('0x9b5420ec4d6ad08fa60a709542d9403abc068296c2c37a5d3c51438515566ada'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x52c64c00bfa09bf0f1c47d6286ed626287170aa72ccabdb11c04cd86431a3d5b'), 'blockNumber': 17834876})]",485081018990322093,160218111491620849390,9.204597310190422e+18,2.539304025652976e+22
0x23999E1F0f8EdE77787d9323e7B16a17E18315AE,470877620584043514039,False,,[],0,0,9.593727764808008e+18,2.5300221117590665e+22
0xf18124581A86D11436684b0124A46EFa935a3510,454303781589398905320,False,,[],0,0,9.256050006550647e+18,2.4409709925294546e+22
0x957FE1eD8a14b6803A657B2e211d1BBe875AF1c3,448995009931788765285,False,,[],0,0,9.147888336039593e+18,2.412447000109993e+22
0xedfFB11762f2AdA828412029bec4808d9867BBf3,433099729830091765858,False,,[],0,0,8.824035633394887e+18,2.3270417729938325e+22
0x7D02e5A16Ba38d61ac5ECa5C6536f23d09e3ADd0,431313370690363374034,False,,[],0,0,8.787640097638752e+18,2.3174436780207696e+22
0x9C3A635737f693Cf08150875bfBBc435D0a3Df5e,409634318365588713820,False,,[],0,0,8.345947995251408e+18,2.200962283819806e+22
0x0e119685190CA54B5BBf5E3504F447C5E40d2410,404967634756188317177,True,,"[AttributeDict({'args': AttributeDict({'provider': '0x0e119685190CA54B5BBf5E3504F447C5E40d2410', 'token_amounts': [413051855320782752, 136427494824171522767], 'token_supply': 558392730462819984135407}), 'event': 'RemoveLiquidity', 'logIndex': 110, 'transactionIndex': 66, 'transactionHash': HexBytes('0x6e9b15306e303f6722d8ab974301dd3c85bc32e92f3fccf450ab84648a1908e5'), 'address': '0x8301AE4fc9c624d1D396cbDAa1ed877821D7C511', 'blockHash': HexBytes('0x6720dee2390ab25376f27badfe1d0c7c5efb454098bee90cfb2da4f6da016338'), 'blockNumber': 17812387})]",413051855320782752,136427494824171522767,7.837816462842662e+18,2.1622454764415765e+22
